event_name,event_timestamp,user_pseudo_id,from_prev_event,session
lost,1538358931214010,f6d6aff47b261da74075645c33f9f97b,1e-06,3990
onboarding_welcome_screen,1538391371340002,f6d88a79102589b792d50933cdfa4c2a,,3991
onboarding__chooseLoginType,1538391375594008,f6d88a79102589b792d50933cdfa4c2a,4.2540059999999995,3991
onboarding_privacy_policyShown,1538391375722009,f6d88a79102589b792d50933cdfa4c2a,0.128001,3991
onboarding_login_Type1,1538391375744010,f6d88a79102589b792d50933cdfa4c2a,0.022001,3991
onboarding_privacy_policyAccepted,1538391377794015,f6d88a79102589b792d50933cdfa4c2a,2.050005,3991
onboarding__loginFailure,1538391429175004,f6d88a79102589b792d50933cdfa4c2a,51.380989,3991
onboarding_login_Type1_cancel,1538391429176005,f6d88a79102589b792d50933cdfa4c2a,0.001001,3991
lost,1538391429176006,f6d88a79102589b792d50933cdfa4c2a,1e-06,3991
onboarding_welcome_screen,1538341461560002,f6e620220b64ef1c4985b7fccbee0369,,3992
onboarding__chooseLoginType,1538341464333004,f6e620220b64ef1c4985b7fccbee0369,2.773002,3992
onboarding_privacy_policyShown,1538341464371005,f6e620220b64ef1c4985b7fccbee0369,0.038001,3992
onboarding_login_Type1,1538341464380006,f6e620220b64ef1c4985b7fccbee0369,0.009001,3992
onboarding_privacy_policyAccepted,1538341465875014,f6e620220b64ef1c4985b7fccbee0369,1.495008,3992
onboarding_welcome_screen,1538341482089010,f6e620220b64ef1c4985b7fccbee0369,16.213995999999998,3992
onboarding_welcome_screen,1538341485009032,f6e620220b64ef1c4985b7fccbee0369,2.920022,3992
passed,1538341503083072,f6e620220b64ef1c4985b7fccbee0369,18.07404,3992
onboarding_welcome_screen,1538413555212002,f6eb0b61513c8e3840c9246069a60a1d,,3993
lost,1538413555212003,f6eb0b61513c8e3840c9246069a60a1d,1e-06,3993
onboarding_welcome_screen,1538405069759002,f6f6d6bc04eb8d3ae462a46b7178e89b,,3994
onboarding__chooseLoginType,1538405076249003,f6f6d6bc04eb8d3ae462a46b7178e89b,6.490001,3994
onboarding_privacy_policyShown,1538405076340004,f6f6d6bc04eb8d3ae462a46b7178e89b,0.091001,3994
onboarding_login_Type1,1538405076356005,f6f6d6bc04eb8d3ae462a46b7178e89b,0.016000999999999998,3994
onboarding_privacy_policyAccepted,1538405078478008,f6f6d6bc04eb8d3ae462a46b7178e89b,2.122003,3994
lost,1538405078478009,f6f6d6bc04eb8d3ae462a46b7178e89b,1e-06,3994
onboarding_welcome_screen,1538395855522002,f7136b0213fb5cae4396a7f2b4630bb2,,3995
onboarding__chooseLoginType,1538395877177023,f7136b0213fb5cae4396a7f2b4630bb2,21.655020999999998,3995
onboarding_privacy_policyShown,1538395877213024,f7136b0213fb5cae4396a7f2b4630bb2,0.036001,3995
onboarding_login_Type1,1538395877223025,f7136b0213fb5cae4396a7f2b4630bb2,0.010001000000000001,3995
onboarding_privacy_policyAccepted,1538395886149034,f7136b0213fb5cae4396a7f2b4630bb2,8.926009,3995
onboarding__loginFailure,1538395905354004,f7136b0213fb5cae4396a7f2b4630bb2,19.20497,3995
onboarding_login_Type1_cancel,1538395905354005,f7136b0213fb5cae4396a7f2b4630bb2,1e-06,3995
onboarding__chooseLoginType,1538395920075014,f7136b0213fb5cae4396a7f2b4630bb2,14.721009,3995
onboarding_login_Type1,1538395920089015,f7136b0213fb5cae4396a7f2b4630bb2,0.014001,3995
onboarding_welcome_screen,1538395981042010,f7136b0213fb5cae4396a7f2b4630bb2,60.952994999999994,3995
onboarding_welcome_screen,1538396035821063,f7136b0213fb5cae4396a7f2b4630bb2,54.779053000000005,3995
lost,1538396035821064,f7136b0213fb5cae4396a7f2b4630bb2,1e-06,3995
onboarding_welcome_screen,1538423947118002,f71679c48c2714f39dc026b908dc853c,,3996
onboarding__chooseLoginType,1538424043207006,f71679c48c2714f39dc026b908dc853c,96.089004,3996
onboarding_privacy_policyShown,1538424043231007,f71679c48c2714f39dc026b908dc853c,0.024000999999999998,3996
onboarding_login_Type2,1538424043243008,f71679c48c2714f39dc026b908dc853c,0.012001000000000001,3996
onboarding_privacy_policyAccepted,1538424045037011,f71679c48c2714f39dc026b908dc853c,1.7940029999999998,3996
onboarding__chooseLoginType,1538424052833019,f71679c48c2714f39dc026b908dc853c,7.7960080000000005,3996
onboarding_login_Type1,1538424052839020,f71679c48c2714f39dc026b908dc853c,0.006000999999999999,3996
onboarding__loginFailure,1538424064967004,f71679c48c2714f39dc026b908dc853c,12.127984,3996
onboarding_login_Type1_cancel,1538424064968005,f71679c48c2714f39dc026b908dc853c,0.001001,3996
onboarding_otherLogin__show,1538424067055011,f71679c48c2714f39dc026b908dc853c,2.087006,3996
onboarding_otherLogin__chooseLoginType,1538424071613014,f71679c48c2714f39dc026b908dc853c,4.558003,3996
onboarding_welcome_screen,1538424081891014,f71679c48c2714f39dc026b908dc853c,10.277999999999999,3996
onboarding_welcome_screen,1538424091756024,f71679c48c2714f39dc026b908dc853c,9.86501,3996
passed,1538424114853039,f71679c48c2714f39dc026b908dc853c,23.097015,3996
onboarding_welcome_screen,1538422417280002,f71a7533720294ddc26e637d54102ee4,,3997
onboarding_otherLogin__show,1538422425062003,f71a7533720294ddc26e637d54102ee4,7.782000999999999,3997
onboarding_welcome_screen,1538422430776004,f71a7533720294ddc26e637d54102ee4,5.7140010000000006,3997
onboarding_welcome_screen,1538422433789012,f71a7533720294ddc26e637d54102ee4,3.013008,3997
onboarding_welcome_screen,1538422444644018,f71a7533720294ddc26e637d54102ee4,10.855006,3997
onboarding_welcome_screen,1538422451619023,f71a7533720294ddc26e637d54102ee4,6.975006,3997
passed,1538422454657032,f71a7533720294ddc26e637d54102ee4,3.038008,3997
onboarding_welcome_screen,1538341721260002,f7202920480b6ef2001fc9e35afb3dc6,,3998
onboarding__chooseLoginType,1538341740732013,f7202920480b6ef2001fc9e35afb3dc6,19.472011,3998
onboarding_privacy_policyShown,1538341740784014,f7202920480b6ef2001fc9e35afb3dc6,0.052001,3998
onboarding_login_Type2,1538341740796015,f7202920480b6ef2001fc9e35afb3dc6,0.012001000000000001,3998
onboarding_privacy_policyAccepted,1538341744569008,f7202920480b6ef2001fc9e35afb3dc6,3.772993,3998
onboarding__chooseLoginType,1538341780340033,f7202920480b6ef2001fc9e35afb3dc6,35.771025,3998
onboarding_login_Type1,1538341780350034,f7202920480b6ef2001fc9e35afb3dc6,0.010001000000000001,3998
onboarding_welcome_screen,1538341840942009,f7202920480b6ef2001fc9e35afb3dc6,60.591975,3998
onboarding_welcome_screen,1538341859923003,f7202920480b6ef2001fc9e35afb3dc6,18.980994,3998
onboarding_welcome_screen,1538341864237016,f7202920480b6ef2001fc9e35afb3dc6,4.314013,3998
passed,1538341903251116,f7202920480b6ef2001fc9e35afb3dc6,39.0141,3998
onboarding_welcome_screen,1538397495339002,f75bd1fcf4fecfc857eeb81461cbfc23,,3999
onboarding_otherLogin__show,1538397499569005,f75bd1fcf4fecfc857eeb81461cbfc23,4.230003,3999
onboarding_otherLogin__close,1538397502596009,f75bd1fcf4fecfc857eeb81461cbfc23,3.0270040000000003,3999
onboarding__chooseLoginType,1538397503272013,f75bd1fcf4fecfc857eeb81461cbfc23,0.676004,3999
onboarding_privacy_policyShown,1538397503317014,f75bd1fcf4fecfc857eeb81461cbfc23,0.045001,3999
onboarding_login_Type1,1538397503327015,f75bd1fcf4fecfc857eeb81461cbfc23,0.010001000000000001,3999
onboarding_privacy_policyAccepted,1538397505305018,f75bd1fcf4fecfc857eeb81461cbfc23,1.978003,3999
onboarding_welcome_screen,1538397514247010,f75bd1fcf4fecfc857eeb81461cbfc23,8.941991999999999,3999
onboarding_welcome_screen,1538397554483039,f75bd1fcf4fecfc857eeb81461cbfc23,40.236028999999995,3999
passed,1538397581552169,f75bd1fcf4fecfc857eeb81461cbfc23,27.069129999999998,3999
onboarding_welcome_screen,1538349535145002,f79d3a1752e24415a9437fa5d73c9cd4,,4000
onboarding_otherLogin__show,1538349539908005,f79d3a1752e24415a9437fa5d73c9cd4,4.763003,4000
onboarding_otherLogin__chooseLoginType,1538349544191009,f79d3a1752e24415a9437fa5d73c9cd4,4.283004,4000
onboarding_otherLogin_privacy_policyShown,1538349544224010,f79d3a1752e24415a9437fa5d73c9cd4,0.033001,4000
onboarding_welcome_screen,1538349615381278,f79d3a1752e24415a9437fa5d73c9cd4,71.157268,4000
onboarding_welcome_screen,1538349626531290,f79d3a1752e24415a9437fa5d73c9cd4,11.150012,4000
onboarding_welcome_screen,1538349632821330,f79d3a1752e24415a9437fa5d73c9cd4,6.29004,4000
onboarding_profile_edit_close,1538349647383347,f79d3a1752e24415a9437fa5d73c9cd4,14.562017,4000
onboarding_welcome_screen,1538349720115155,f79d3a1752e24415a9437fa5d73c9cd4,72.731808,4000
passed,1538349727621006,f79d3a1752e24415a9437fa5d73c9cd4,7.505851,4000
onboarding_welcome_screen,1538390715047002,f7a415759dd6e908e03aeb87eb3ee777,,4001
onboarding_welcome_screen,1538409058957002,f7a415759dd6e908e03aeb87eb3ee777,18343.91,4001
onboarding_otherLogin__show,1538409068071003,f7a415759dd6e908e03aeb87eb3ee777,9.114001,4001
onboarding_welcome_screen,1538409074374007,f7a415759dd6e908e03aeb87eb3ee777,6.3030040000000005,4001
onboarding_welcome_screen,1538409079842003,f7a415759dd6e908e03aeb87eb3ee777,5.467996,4001
onboarding_welcome_screen,1538409083780013,f7a415759dd6e908e03aeb87eb3ee777,3.93801,4001
onboarding_welcome_screen,1538409090623023,f7a415759dd6e908e03aeb87eb3ee777,6.8430100000000005,4001
passed,1538409100910012,f7a415759dd6e908e03aeb87eb3ee777,10.286989,4001
onboarding_welcome_screen,1538396561021002,f7bd8f63ee30af9d24dff189d175a40b,,4002
onboarding__chooseLoginType,1538396571087003,f7bd8f63ee30af9d24dff189d175a40b,10.066001,4002
onboarding_privacy_policyShown,1538396571180004,f7bd8f63ee30af9d24dff189d175a40b,0.093001,4002
onboarding_login_Type1,1538396571211005,f7bd8f63ee30af9d24dff189d175a40b,0.031001,4002
onboarding_privacy_policyAccepted,1538396574681002,f7bd8f63ee30af9d24dff189d175a40b,3.469997,4002
onboarding__loginFailure,1538396636961004,f7bd8f63ee30af9d24dff189d175a40b,62.280002,4002
onboarding_login_Type1_cancel,1538396636962005,f7bd8f63ee30af9d24dff189d175a40b,0.001001,4002
onboarding__chooseLoginType,1538396642815012,f7bd8f63ee30af9d24dff189d175a40b,5.853007,4002
onboarding_login_Type2,1538396642830013,f7bd8f63ee30af9d24dff189d175a40b,0.015000999999999999,4002
onboarding_otherLogin__show,1538396659309021,f7bd8f63ee30af9d24dff189d175a40b,16.479008,4002
onboarding_otherLogin__chooseLoginType,1538396665036024,f7bd8f63ee30af9d24dff189d175a40b,5.727003,4002
onboarding_welcome_screen,1538396731223004,f7bd8f63ee30af9d24dff189d175a40b,66.18698,4002
onboarding_welcome_screen,1538396738976009,f7bd8f63ee30af9d24dff189d175a40b,7.753005,4002
onboarding_welcome_screen,1538396747453015,f7bd8f63ee30af9d24dff189d175a40b,8.477006,4002
onboarding_welcome_screen,1538396756913021,f7bd8f63ee30af9d24dff189d175a40b,9.460006,4002
passed,1538396763084029,f7bd8f63ee30af9d24dff189d175a40b,6.1710080000000005,4002
onboarding_welcome_screen,1538374952654002,f7d52a68a80ad0cef6ccba199ef7a10b,,4003
onboarding__chooseLoginType,1538374961322006,f7d52a68a80ad0cef6ccba199ef7a10b,8.668004,4003
onboarding_privacy_policyShown,1538374961372007,f7d52a68a80ad0cef6ccba199ef7a10b,0.050001,4003
onboarding_login_Type1,1538374961382008,f7d52a68a80ad0cef6ccba199ef7a10b,0.010001000000000001,4003
onboarding_privacy_policyAccepted,1538374963307011,f7d52a68a80ad0cef6ccba199ef7a10b,1.9250029999999998,4003
onboarding_welcome_screen,1538375009274009,f7d52a68a80ad0cef6ccba199ef7a10b,45.966998,4003
onboarding_welcome_screen,1538375014862022,f7d52a68a80ad0cef6ccba199ef7a10b,5.588013,4003
passed,1538375049174094,f7d52a68a80ad0cef6ccba199ef7a10b,34.312072,4003
onboarding_welcome_screen,1538415925879002,f7e605c346ddfcb45b7b9648d5169199,,4004
onboarding__chooseLoginType,1538415950696006,f7e605c346ddfcb45b7b9648d5169199,24.817004,4004
onboarding_privacy_policyShown,1538415950727007,f7e605c346ddfcb45b7b9648d5169199,0.031001,4004
onboarding_login_Type1,1538415950736008,f7e605c346ddfcb45b7b9648d5169199,0.009001,4004
onboarding_privacy_policyAccepted,1538415956284014,f7e605c346ddfcb45b7b9648d5169199,5.548006,4004
onboarding_welcome_screen,1538415971072010,f7e605c346ddfcb45b7b9648d5169199,14.787996,4004
onboarding_welcome_screen,1538415984695028,f7e605c346ddfcb45b7b9648d5169199,13.623018,4004
passed,1538416011606184,f7e605c346ddfcb45b7b9648d5169199,26.911156,4004
onboarding_welcome_screen,1538352412460002,f7f804b98bc1b8a4d3ef975601d99fb8,,4005
onboarding_otherLogin__show,1538352415455004,f7f804b98bc1b8a4d3ef975601d99fb8,2.995002,4005
onboarding_welcome_screen,1538352421069007,f7f804b98bc1b8a4d3ef975601d99fb8,5.614004,4005
onboarding_welcome_screen,1538352422473017,f7f804b98bc1b8a4d3ef975601d99fb8,1.404009,4005
onboarding_welcome_screen,1538352427311003,f7f804b98bc1b8a4d3ef975601d99fb8,4.837986,4005
passed,1538352429903005,f7f804b98bc1b8a4d3ef975601d99fb8,2.592002,4005
onboarding_welcome_screen,1538376479919002,f821b6486cfd9318211a60f0a9cf5022,,4006
onboarding__chooseLoginType,1538376484370007,f821b6486cfd9318211a60f0a9cf5022,4.451005,4006
onboarding_privacy_policyShown,1538376484396008,f821b6486cfd9318211a60f0a9cf5022,0.026001,4006
onboarding_login_Type1,1538376484404009,f821b6486cfd9318211a60f0a9cf5022,0.008001000000000001,4006
onboarding_privacy_policyAccepted,1538376486048015,f821b6486cfd9318211a60f0a9cf5022,1.644006,4006
onboarding_welcome_screen,1538376500638010,f821b6486cfd9318211a60f0a9cf5022,14.589995000000002,4006
onboarding_welcome_screen,1538376502633025,f821b6486cfd9318211a60f0a9cf5022,1.9950150000000002,4006
passed,1538376510390038,f821b6486cfd9318211a60f0a9cf5022,7.757013000000001,4006
onboarding_welcome_screen,1538379744304002,f8258dcf77e4a3b510c189bdec91e8d9,,4007
onboarding__chooseLoginType,1538379749207003,f8258dcf77e4a3b510c189bdec91e8d9,4.903001000000001,4007
onboarding_privacy_policyShown,1538379749258004,f8258dcf77e4a3b510c189bdec91e8d9,0.051001,4007
onboarding_login_Type1,1538379749270005,f8258dcf77e4a3b510c189bdec91e8d9,0.012001000000000001,4007
onboarding_privacy_policyAccepted,1538379751239013,f8258dcf77e4a3b510c189bdec91e8d9,1.969008,4007
lost,1538379751239014,f8258dcf77e4a3b510c189bdec91e8d9,1e-06,4007
onboarding_welcome_screen,1538365393500002,f82bcbb12bf35c3296f13324287f604e,,4008
onboarding__chooseLoginType,1538365399302005,f82bcbb12bf35c3296f13324287f604e,5.802003,4008
onboarding_privacy_policyShown,1538365399328006,f82bcbb12bf35c3296f13324287f604e,0.026001,4008
onboarding_login_Type1,1538365399337007,f82bcbb12bf35c3296f13324287f604e,0.009001,4008
onboarding_privacy_policyAccepted,1538365401792010,f82bcbb12bf35c3296f13324287f604e,2.455003,4008
onboarding_welcome_screen,1538365418725010,f82bcbb12bf35c3296f13324287f604e,16.933,4008
onboarding_welcome_screen,1538365423804026,f82bcbb12bf35c3296f13324287f604e,5.079016,4008
passed,1538365459146157,f82bcbb12bf35c3296f13324287f604e,35.342131,4008
onboarding_welcome_screen,1538396181208002,f832a661403b1d39f613b9d4b5c7e86b,,4009
onboarding_otherLogin__show,1538396210797003,f832a661403b1d39f613b9d4b5c7e86b,29.589001,4009
onboarding_otherLogin__chooseLoginType,1538396220972006,f832a661403b1d39f613b9d4b5c7e86b,10.175003,4009
onboarding_otherLogin_privacy_policyShown,1538396221073007,f832a661403b1d39f613b9d4b5c7e86b,0.101001,4009
onboarding_otherLogin_privacy_policyDecline,1538396224821014,f832a661403b1d39f613b9d4b5c7e86b,3.748007,4009
onboarding__chooseLoginType,1538396227068017,f832a661403b1d39f613b9d4b5c7e86b,2.247003,4009
onboarding_login_Type2,1538396227096018,f832a661403b1d39f613b9d4b5c7e86b,0.028000999999999998,4009
onboarding_privacy_policyAccepted,1538396229038021,f832a661403b1d39f613b9d4b5c7e86b,1.942003,4009
onboarding_otherLogin__show,1538396247330080,f832a661403b1d39f613b9d4b5c7e86b,18.292059,4009
onboarding_otherLogin__chooseLoginType,1538396252083083,f832a661403b1d39f613b9d4b5c7e86b,4.753003,4009
onboarding_welcome_screen,1538396290722241,f832a661403b1d39f613b9d4b5c7e86b,38.639158,4009
onboarding_welcome_screen,1538396303804253,f832a661403b1d39f613b9d4b5c7e86b,13.082011999999999,4009
onboarding_welcome_screen,1538396309121261,f832a661403b1d39f613b9d4b5c7e86b,5.317008,4009
onboarding_welcome_screen,1538396316613357,f832a661403b1d39f613b9d4b5c7e86b,7.492096000000001,4009
onboarding_welcome_screen,1538396322498363,f832a661403b1d39f613b9d4b5c7e86b,5.885006,4009
passed,1538396328943006,f832a661403b1d39f613b9d4b5c7e86b,6.444643,4009
onboarding_welcome_screen,1538361747064003,f865385eb585e34fb425d37b1ad33ffc,,4010
onboarding_otherLogin__show,1538361752440010,f865385eb585e34fb425d37b1ad33ffc,5.3760069999999995,4010
onboarding_otherLogin__close,1538361753686013,f865385eb585e34fb425d37b1ad33ffc,1.246003,4010
onboarding__chooseLoginType,1538361754218016,f865385eb585e34fb425d37b1ad33ffc,0.532003,4010
onboarding_privacy_policyShown,1538361754271017,f865385eb585e34fb425d37b1ad33ffc,0.053001,4010
onboarding_login_Type1,1538361754299018,f865385eb585e34fb425d37b1ad33ffc,0.028000999999999998,4010
onboarding_privacy_policyAccepted,1538361755687021,f865385eb585e34fb425d37b1ad33ffc,1.388003,4010
onboarding__loginFailure,1538361763197005,f865385eb585e34fb425d37b1ad33ffc,7.509983999999999,4010
onboarding_login_Type1_cancel,1538361763199006,f865385eb585e34fb425d37b1ad33ffc,0.002001,4010
lost,1538361763199007,f865385eb585e34fb425d37b1ad33ffc,1e-06,4010
onboarding_welcome_screen,1538363772729002,f86ca2fdae037134246a3f72e80606f8,,4011
onboarding__chooseLoginType,1538363777561004,f86ca2fdae037134246a3f72e80606f8,4.832001999999999,4011
onboarding_privacy_policyShown,1538363777645005,f86ca2fdae037134246a3f72e80606f8,0.08400099999999999,4011
onboarding_login_Type1,1538363777654006,f86ca2fdae037134246a3f72e80606f8,0.009001,4011
onboarding_privacy_policyAccepted,1538363779012011,f86ca2fdae037134246a3f72e80606f8,1.358005,4011
onboarding_welcome_screen,1538363813048009,f86ca2fdae037134246a3f72e80606f8,34.035998,4011
onboarding_welcome_screen,1538363814421025,f86ca2fdae037134246a3f72e80606f8,1.373016,4011
passed,1538364770365159,f86ca2fdae037134246a3f72e80606f8,955.944134,4011
onboarding_welcome_screen,1538406207129002,f87cd759d576e2d8df055b3f8747e0b9,,4012
onboarding_otherLogin__show,1538406219025002,f87cd759d576e2d8df055b3f8747e0b9,11.895999999999999,4012
onboarding_welcome_screen,1538406220913004,f87cd759d576e2d8df055b3f8747e0b9,1.888002,4012
lost,1538406220913005,f87cd759d576e2d8df055b3f8747e0b9,1e-06,4012
onboarding_welcome_screen,1538411899509002,f88be5cbe2ca08c9cd1dc17d692a45d6,,4013
onboarding_otherLogin__show,1538411911850009,f88be5cbe2ca08c9cd1dc17d692a45d6,12.341007000000001,4013
onboarding_welcome_screen,1538411915556000,f88be5cbe2ca08c9cd1dc17d692a45d6,3.7059910000000005,4013
onboarding_welcome_screen,1538411918844008,f88be5cbe2ca08c9cd1dc17d692a45d6,3.288008,4013
onboarding_welcome_screen,1538411928381019,f88be5cbe2ca08c9cd1dc17d692a45d6,9.537011,4013
onboarding_welcome_screen,1538411931665029,f88be5cbe2ca08c9cd1dc17d692a45d6,3.28401,4013
passed,1538411934533044,f88be5cbe2ca08c9cd1dc17d692a45d6,2.868015,4013
onboarding_welcome_screen,1538356814818002,f8a6475b5fec913a0cc99ab72be3e09f,,4014
onboarding__chooseLoginType,1538356822173003,f8a6475b5fec913a0cc99ab72be3e09f,7.355001,4014
onboarding_privacy_policyShown,1538356822220004,f8a6475b5fec913a0cc99ab72be3e09f,0.047001,4014
onboarding_login_Type1,1538356822235005,f8a6475b5fec913a0cc99ab72be3e09f,0.015000999999999999,4014
onboarding_privacy_policyAccepted,1538356824771013,f8a6475b5fec913a0cc99ab72be3e09f,2.5360080000000003,4014
onboarding__loginFailure,1538356846424004,f8a6475b5fec913a0cc99ab72be3e09f,21.652991,4014
onboarding_login_Type1_cancel,1538356846425005,f8a6475b5fec913a0cc99ab72be3e09f,0.001001,4014
onboarding__chooseLoginType,1538356847773016,f8a6475b5fec913a0cc99ab72be3e09f,1.348011,4014
onboarding_login_Type1,1538356847783017,f8a6475b5fec913a0cc99ab72be3e09f,0.010001000000000001,4014
onboarding_welcome_screen,1538356860146010,f8a6475b5fec913a0cc99ab72be3e09f,12.362993,4014
onboarding_welcome_screen,1538356865015028,f8a6475b5fec913a0cc99ab72be3e09f,4.869018,4014
passed,1538356870944085,f8a6475b5fec913a0cc99ab72be3e09f,5.929057,4014
onboarding_welcome_screen,1538369744961002,f8c32500ef746197c4f4239eea9e781f,,4015
onboarding__chooseLoginType,1538369748311006,f8c32500ef746197c4f4239eea9e781f,3.350004,4015
onboarding_privacy_policyShown,1538369748335007,f8c32500ef746197c4f4239eea9e781f,0.024000999999999998,4015
onboarding_login_Type1,1538369748341007,f8c32500ef746197c4f4239eea9e781f,0.006000999999999999,4015
onboarding_privacy_policyAccepted,1538369750539021,f8c32500ef746197c4f4239eea9e781f,2.198013,4015
onboarding_welcome_screen,1538369762180010,f8c32500ef746197c4f4239eea9e781f,11.640989,4015
onboarding_welcome_screen,1538369790260002,f8c32500ef746197c4f4239eea9e781f,28.079991999999997,4015
passed,1538388320933007,f8c32500ef746197c4f4239eea9e781f,18530.673006,4015
onboarding_welcome_screen,1538417837507002,f8c931d19bff7792edcb9acf9b7da14e,,4016
onboarding__chooseLoginType,1538417841844007,f8c931d19bff7792edcb9acf9b7da14e,4.337005,4016
onboarding_privacy_policyShown,1538417841886008,f8c931d19bff7792edcb9acf9b7da14e,0.042001,4016
onboarding_login_Type2,1538417841895009,f8c931d19bff7792edcb9acf9b7da14e,0.009001,4016
onboarding_privacy_policyAccepted,1538417844222020,f8c931d19bff7792edcb9acf9b7da14e,2.327011,4016
onboarding__loginFailure,1538417846379005,f8c931d19bff7792edcb9acf9b7da14e,2.1569849999999997,4016
onboarding_welcome_screen,1538417846420008,f8c931d19bff7792edcb9acf9b7da14e,0.041003,4016
onboarding_welcome_screen,1538417849017008,f8c931d19bff7792edcb9acf9b7da14e,2.597,4016
onboarding_welcome_screen,1538417910867008,f8c931d19bff7792edcb9acf9b7da14e,61.85,4016
onboarding_welcome_screen,1538417917586035,f8c931d19bff7792edcb9acf9b7da14e,6.7190270000000005,4016
onboarding_welcome_screen,1538417921760056,f8c931d19bff7792edcb9acf9b7da14e,4.174021,4016
passed,1538417921800058,f8c931d19bff7792edcb9acf9b7da14e,0.040001999999999996,4016
onboarding_welcome_screen,1538408828106002,f8dad2402110867afe2a9e528ad07b62,,4017
lost,1538408828106003,f8dad2402110867afe2a9e528ad07b62,1e-06,4017
onboarding_welcome_screen,1538423649941002,f8e0890e14392ca39639c06c36df0dcc,,4018
onboarding_otherLogin__show,1538423655388003,f8e0890e14392ca39639c06c36df0dcc,5.447001,4018
onboarding_otherLogin__chooseLoginType,1538423657258006,f8e0890e14392ca39639c06c36df0dcc,1.8700029999999999,4018
onboarding_otherLogin_privacy_policyShown,1538423657334007,f8e0890e14392ca39639c06c36df0dcc,0.076001,4018
onboarding_profile_edit_close,1538423660856015,f8e0890e14392ca39639c06c36df0dcc,3.522008,4018
lost,1538423660856015,f8e0890e14392ca39639c06c36df0dcc,1e-06,4018
onboarding_welcome_screen,1538394905553002,f8ebac5f81556a74f6eec727456f726c,,4019
onboarding__chooseLoginType,1538394908515004,f8ebac5f81556a74f6eec727456f726c,2.962002,4019
onboarding_privacy_policyShown,1538394908538005,f8ebac5f81556a74f6eec727456f726c,0.023001,4019
onboarding_login_Type1,1538394908545006,f8ebac5f81556a74f6eec727456f726c,0.007001,4019
onboarding_privacy_policyAccepted,1538394910445010,f8ebac5f81556a74f6eec727456f726c,1.900004,4019
onboarding_welcome_screen,1538394926473010,f8ebac5f81556a74f6eec727456f726c,16.028,4019
onboarding_welcome_screen,1538394934032027,f8ebac5f81556a74f6eec727456f726c,7.559017,4019
lost,1538394934032028,f8ebac5f81556a74f6eec727456f726c,1e-06,4019
onboarding_welcome_screen,1538370464512002,f8fb240ea0677284efbf0503cf041ed3,,4020
onboarding__chooseLoginType,1538370471970007,f8fb240ea0677284efbf0503cf041ed3,7.458005,4020
onboarding_privacy_policyShown,1538370472010008,f8fb240ea0677284efbf0503cf041ed3,0.040001,4020
onboarding_login_Type1,1538370472022009,f8fb240ea0677284efbf0503cf041ed3,0.012001000000000001,4020
onboarding_privacy_policyAccepted,1538370475186016,f8fb240ea0677284efbf0503cf041ed3,3.164007,4020
onboarding_welcome_screen,1538370508133007,f8fb240ea0677284efbf0503cf041ed3,32.946991,4020
onboarding_welcome_screen,1538370518675023,f8fb240ea0677284efbf0503cf041ed3,10.542017,4020
lost,1538370518675025,f8fb240ea0677284efbf0503cf041ed3,1e-06,4020
onboarding_welcome_screen,1538411513045002,f8fff77b813ab398c4a6d8d1d433e66b,,4021
onboarding_otherLogin__show,1538411518864003,f8fff77b813ab398c4a6d8d1d433e66b,5.819001,4021
onboarding_welcome_screen,1538411521265008,f8fff77b813ab398c4a6d8d1d433e66b,2.401005,4021
onboarding_welcome_screen,1538411524763016,f8fff77b813ab398c4a6d8d1d433e66b,3.498008,4021
onboarding_welcome_screen,1538411528943003,f8fff77b813ab398c4a6d8d1d433e66b,4.179987000000001,4021
onboarding_welcome_screen,1538411535265009,f8fff77b813ab398c4a6d8d1d433e66b,6.322006,4021
onboarding_welcome_screen,1538411538914021,f8fff77b813ab398c4a6d8d1d433e66b,3.6490120000000004,4021
passed,1538411538967023,f8fff77b813ab398c4a6d8d1d433e66b,0.053002,4021
onboarding_welcome_screen,1538388957842002,f906c931f536f751a493db51a05ef22d,,4022
onboarding__chooseLoginType,1538388966460003,f906c931f536f751a493db51a05ef22d,8.618001,4022
onboarding_privacy_policyShown,1538388966509004,f906c931f536f751a493db51a05ef22d,0.049000999999999996,4022
onboarding_login_Type1,1538388966518005,f906c931f536f751a493db51a05ef22d,0.009001,4022
onboarding_privacy_policyAccepted,1538388968169009,f906c931f536f751a493db51a05ef22d,1.6510040000000001,4022
onboarding_welcome_screen,1538389007101007,f906c931f536f751a493db51a05ef22d,38.931999,4022
onboarding_welcome_screen,1538389015905023,f906c931f536f751a493db51a05ef22d,8.804015,4022
passed,1538389059187022,f906c931f536f751a493db51a05ef22d,43.281999,4022
onboarding_welcome_screen,1538413541340002,f93e4a3f30de33b659d711843a444fd2,,4023
lost,1538413541340003,f93e4a3f30de33b659d711843a444fd2,1e-06,4023
onboarding_welcome_screen,1538376199982002,f964077239d6bfacd5b7d86f75a55fbb,,4024
onboarding__chooseLoginType,1538376207197010,f964077239d6bfacd5b7d86f75a55fbb,7.215008,4024
onboarding_privacy_policyShown,1538376207260011,f964077239d6bfacd5b7d86f75a55fbb,0.063001,4024
onboarding_login_Type1,1538376207273012,f964077239d6bfacd5b7d86f75a55fbb,0.013000999999999999,4024
